image_name,number of sutures,mean inter suture spacing,variance of inter suture spacing,mean suture angle wrt x-axis,variance of suture angle wrt x-axis
img1.png,13,280.0,0.0,0.10985563180598179,5.599761259226889
img2.png,17,125.65558461435087,9021.174055225712,1.3415867869297553,5.5233224183690615
img3.png,16,52.89875536775026,521.6307714520037,0.5250218192912932,7.930876569407775
img4.png,12,50.411473535395196,700.1500026568161,-0.8847211584443875,4.9211077710227356
img5.png,15,210.68697159530296,0.0,-2.1138827136749305,0.0012951276859482978
img6.png,11,112.74428938674363,2741.725210678206,0.3664313990164956,5.948386630868324
img7.png,13,92.00999764240159,6750.035333845257,-0.7640234687430122,3.5785916865726506
img8.png,9,57.30348997451117,721.3725367410977,-0.20313571433488448,5.96571130766093
